ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
002167.SZ,20221018,20221018,20220930,1,1,3,775134000.0,1106731513.17,-218999336.9,37994765.31,,320040406.16,,,139304267.0,,79581035.89,,1821876.58,501012299.45,,,,,,,,,26844449.18,1096439432.64,,,145156386.04,,,,1868563.29,614089350.14,,,,,,506518189.06,,22975195.99,1153843.5,613055.85,,6569192.82,1588101153.84,,,,,,,,,,,,,,,,,2684540586.48,51000000.0,422000000.0,,,,,94000000.0,191768362.78,,,,17247960.77,38675390.19,159208.33,,,,,,,,,,10046834.74,24292792.76,1192832640.8,,,,,2514350.49,8149811.13,,70533443.12,,,,,,,,,,,,,,,,,1263366083.92,149904025.0,,,,-51239850.52,1472414353.08,1421174502.56,2684540586.48,,-78542563.5,,,,,,,,,,,,237586346.87,139304267.0,285768362.78,7657009.36,614089350.14,273942050.56,157214952.69,,,,0
002426.SZ,20221018,20221018,20220930,1,1,3,3441517719.0,3760156450.8,-2683141860.95,84091441.57,,317502740.81,,,1561399113.14,,55929819.28,,,924788167.49,,339915618.9,,,,,,,109203473.49,3604683003.51,,,291881006.35,332240000.0,,,770851869.01,2217116942.56,561021340.13,,,,,98837033.97,,38908316.74,169173901.3,270962319.7,,172904052.85,5440844003.73,,,,,,,,,,,,,,,,,9045527007.24,132000000.0,2069502308.98,,,,1067371.62,78726826.64,1712895493.83,,,,85977125.47,22953021.33,,,,,,,,,,,157265644.53,2735449.29,4190674726.36,,,,,,67567394.34,93260619.5,299504582.84,,,,,,,,,,,,,,,,,4490179309.2,61740082.5,,,,-9512395.0,4564860093.04,4555347698.04,9045527007.24,,23976425.12,,,,,,,,,,,,18659014.77,1561399113.14,1791622320.47,255835742.75,2217116942.56,561021340.13,40892469.9,,,,0
002519.SZ,20221019,20221019,20220930,1,1,3,1126430898.0,1806890106.78,94092351.48,,,426362994.21,593809744.22,217578824.4,628960740.34,,35585729.98,,,654536711.9,,,,,,,,,9081897.33,2614428740.63,,,,,,,,649221979.98,86644246.94,,,,,96829889.39,,104629452.3,673680.94,7652527.58,,2121755.26,947773532.39,,,,,,,,,,,,,,,,,3562202273.02,,,,,,,60951525.09,278377361.72,,,,52887975.14,31236409.94,,,,,,,,,,,8734911.67,23881134.45,489102792.52,,,,21864615.21,,7934600.0,,29799215.21,,,,,,,,,,,,,,,,,518902007.73,,,,,10654642.51,3032645622.78,3043300265.29,3562202273.02,,5232266.52,,,,,,,,,,,,18788638.57,846539564.74,339328886.81,14103245.07,649221979.98,86644246.94,14244835.94,,,,0
002597.SZ,20221018,20221018,20220930,1,1,3,560917261.0,484448085.86,5353873219.82,358648008.88,16176404.25,2542267351.87,1297011375.9,,896621103.28,,167096912.51,,,659226430.08,,,,,,,,,286592243.37,6539212386.13,,,19541143.85,,,,,2593897476.47,245971722.97,,,,,268756662.72,,1806108.45,35943496.58,31887071.72,,26335413.13,3504681185.01,,,,,,,,,,,,,,,,,10043893571.14,638749000.0,204165150.68,,,,,535183528.67,584939371.01,,,,120760839.61,278993873.91,,,,,,,,,,,211047188.11,65628892.03,2073468595.12,531102924.94,,,,16128954.16,144566397.86,,1331826589.5,,,,,,,,,,,,,,,,,3405295184.62,283918577.73,,,,900468.27,6637697918.25,6638598386.52,10043893571.14,,5177656.94,142375859.23,,,,,,,,,,,64838753.41,896621103.28,1120122899.68,25588797.97,2593897476.47,245971722.97,7910997.69,,,,0
002722.SZ,20221018,20221018,20220930,1,1,3,175485039.0,1109997209.49,627983720.63,97968018.97,,372606693.45,50118902.79,,558271826.22,,157157363.06,,,507351447.35,,,,,,,,,4157139.09,1732303048.14,,,54580874.33,13363047.02,,,,417037981.65,35825231.18,,,,,106605250.75,,530133894.64,5658113.25,58212601.04,,11252800.0,1242323134.29,,,,,,,,,,,,,,,,,2974626182.43,40000000.0,478454315.1,,,,,26000000.0,44291016.23,187298.36,,,38741316.09,27120985.05,,,,,,,,,,,3539411.91,4052877.24,659631094.03,196540712.47,,,,2803650.97,9209303.74,,254775886.41,,,,,,,,,,,,,,,,,914406980.44,,,,,2360043.45,2057859158.54,2060219201.99,2974626182.43,,908.27,46424399.18,,,,,,,,,,,31175978.98,558271826.22,70291016.23,7824738.83,417037981.65,35825231.18,6067895.07,,,,1
002772.SZ,20221012,20221012,20220930,1,1,3,407449864.0,2031312140.95,898495342.06,35007000.87,,1339635959.91,697578516.29,,30968311.42,,36676284.5,,,1210684292.14,,,,,,,,,,3318633200.95,,,,,,,4713215.56,2367860528.8,,,,,,344510676.39,,,228000.0,,,7141990.46,3450515185.31,,,,,,,,,,,,,,,,,6769148386.26,1915797582.47,215000000.0,,,,,,109077620.04,,,,53205205.0,1032282.83,,,,,,,,,,,426048768.41,,987535719.99,396461142.7,,,,,121223425.36,,2438641654.23,,,,,,,,,,,,,,,,,3426177374.22,119997110.05,,,,2783577.33,3340187434.71,3342971012.04,6769148386.26,,268073.1,87652123.78,,,,,,,,,,,5316465.45,30968311.42,109077620.04,3089836.69,2367860528.8,645312641.88,177855378.26,4859131.81,80465772.17,,0
002832.SZ,20221018,20221018,20220930,1,1,3,570707084.0,893544757.34,2212130899.84,258110335.93,,1190773835.2,201327994.0,,230499864.66,,53491390.48,,,689170067.05,,,,,,,,,1644907539.81,4082815847.06,,,,,,,,230899355.55,236859077.45,,,,,134384417.95,,,114201658.63,98516741.15,,,1197464768.48,,,,,,,,,,,,,,,,,5280280615.54,,,,,,,76001705.43,195905274.31,,,,66706918.88,170195060.03,,,,,,,,,,,187414464.78,304503801.36,1200071393.79,,,,,2854265.46,30000000.0,,145590751.58,,,,,,,,,,,,,,,,,1345662145.37,,,,,967566.78,3933650903.39,3934618470.17,5280280615.54,,-842173.72,,,,,,,,,,,,146667208.16,230499864.66,271906979.74,72645155.86,230899355.55,236859077.45,52676960.84,,,,0
003008.SZ,20221019,20221019,20220930,1,1,3,80000000.0,639502846.67,272495817.23,40289330.31,,545564204.2,80699484.93,101900.0,12249200.8,,565497.97,,315260.28,1848920.99,,,,,,,,,5250444.51,648331760.18,,,2063399.11,4822915.24,,,,199584616.54,189673592.47,,,,,26639873.99,,,881036.05,915887.78,,12184688.34,437553419.8,,,,,,,,,,,,,,,,,1085885179.98,,,,,,,,25849744.69,,,,7551133.14,2131274.82,,,,,,,,,,,,599362.99,51036029.38,,,,,,1736839.09,,2561156.39,,,,,,,,,,,,,,,,,53597185.77,,,,,,1032287994.21,1032287994.21,1085885179.98,,,,,,,,,,,,,1583018.5,13821511.24,12351100.8,25849744.69,469088.28,199584616.54,189673592.47,1083002.5,,,,0
003022.SZ,20221017,20221017,20220930,1,1,3,1335568000.0,2721451148.82,2523994235.75,218263701.21,48679784.3,2537020799.03,129400931.51,99738429.78,166855394.17,,193445548.09,,,612011196.38,,,,,,,,,21281847.01,3779300894.13,,,30604703.2,344472.19,,,,6858853753.25,1172121279.94,,,,,1056820705.89,0.0,71271918.09,34330803.36,21498731.31,,50598901.57,9301649485.96,,,,,,,,,,,,,,,,,13080950380.09,1960642862.0,2319300000.0,,,,,178820831.8,330995765.33,19790983.89,,,65553747.8,60650945.33,2968184.48,,,,,,,,,,336919121.57,13021951.58,3482174288.2,,,,,59441273.82,344240183.69,637500.0,2365317323.58,,,,,,,,,,,,,,,,,5847491611.78,,,,,385501898.23,6847956870.08,7233458768.31,13080950380.09,,,,,,,,,,,,,,100211201.24,266593823.95,509816597.13,19546748.16,6858853753.25,1172121279.94,56909739.66,,,,0
300007.SZ,20221018,20221018,20220930,1,1,3,324387155.0,1229066015.19,1022626913.06,78443673.32,,1313979933.46,7000000.0,5126777.85,1060820554.57,,60279973.55,,,530155125.06,,,,,,,,,14826773.86,3210928265.36,,,201049092.58,289088199.89,,,,1316052407.18,367488625.97,,,,,509325351.27,,123071250.71,25916950.97,73660954.75,,33096600.59,3083177691.31,,,,,,,,,,,,,,,,,6294105956.67,436531402.77,332149422.22,,,,,3279775.3,764168124.4,58936059.13,,,17435590.35,36354228.11,,,,,,,,,,,27142130.64,15800381.71,1603281104.29,,,,1648995.3,5479716.4,981552844.23,,1442911587.84,,,,,,,,,,,,,,,,,3046192692.13,,,,,594067648.18,2653845616.36,3247913264.54,6294105956.67,7948330.49,-678140.21,,,,,,,,,,,73342938.73,157580737.07,1065947332.42,767447899.7,117094023.5,1316052407.18,367488625.97,190434655.36,,,,0
300092.SZ,20221018,20221018,20220930,1,1,3,231599000.0,239688301.46,311216654.97,35581721.48,736576.51,93149977.48,,11917133.73,229951089.47,,114801957.24,,,494715599.06,,,,,,,,,2689132.94,1353447240.93,,,4003785.99,,,,,177612158.07,,,,,,19170320.77,,,,17368231.5,,3355425.32,222191043.91,,,,,,,,,,,,,,,,,1575638284.84,,,,,,,68218283.19,161469130.87,,,,19014597.55,9178769.03,,,,,,,,,,,,32546099.45,753772352.56,,,,,,3043677.86,,3043677.86,,,,,,,,,,,,,,,,,756816030.42,,,,,,818822254.42,818822254.42,1575638284.84,,,,,,,,,,,,,289501437.24,457802697.24,241868223.2,229687414.06,13711129.22,177612158.07,,5542775.23,,,,0
300191.SZ,20221017,20221017,20220930,1,1,3,320000000.0,549508133.84,312002273.06,85111063.85,,476384733.24,,400000.0,50893423.14,,1161755.85,,,3496412.22,,,,,,,,,27349588.81,710354223.0,,,1566314.35,8036925.36,,,,112477229.79,,,,,316546505.76,8781565.16,5661760.8,,79030.58,3601925.84,,7908146.15,1082114955.1,,,,,,,,,,,,,,,,,1792469178.1,140201544.42,48560766.65,,,,,6254688.53,139957188.66,229714.28,,,7345973.1,30821881.99,,,,,,,,,,,1076038.85,26830.19,240305035.81,,,,57949598.04,31549750.17,2062200.0,50000000.0,283295516.32,,,,,,,,,,,,,,,,,523600552.13,,,,,1479915.65,1267388710.32,1268868625.97,1792469178.1,,767239.57,,,,,,,148691539.38,,,,,447169.81,51293423.14,146211877.19,1976770.36,112477229.79,615089561.61,5584783.75,,,,0
300193.SZ,20221018,20221018,20220930,1,1,3,487272604.0,1104550209.15,423889654.15,155379633.0,,1538170344.75,106410273.97,79011143.84,215405095.21,,22932818.14,,,252899569.0,,,,,,,,,1004035.42,2232015853.57,,,13432335.18,114062141.87,,,,202064715.95,,,,,,68320240.52,,16439668.88,7931745.54,11516555.59,,8056320.1,556045548.83,,,,,,,,,,,,,,,,,2788061402.4,,150069935.56,,,,,97021116.5,169574096.91,2592619.25,,,58575013.64,10576230.26,,,,,,,,,,,8071705.95,69531496.77,651775690.72,,,,,11643732.1,7912500.0,,25437635.15,,,,,,,,,,,,,,,,,677213325.87,102968929.27,,,,6996570.66,2103851505.87,2110848076.53,2788061402.4,,35728334.84,,,,,,,,,,,,33454719.64,294416239.05,266595213.41,10596265.2,202064715.95,16694315.93,52308756.24,,,,0
300371.SZ,20221019,20221019,20220930,1,1,3,167681080.0,119970527.12,618694444.49,83840540.0,3343727.84,50472574.9,48124569.86,,284179598.16,,29200862.01,,,234276894.31,,,,,,,,,6623619.38,687773295.9,,,,,,,,299926587.31,5162515.47,,,,,63793811.52,,,2918175.49,7347518.65,,83691153.4,463674466.65,,,,,,,,,,,,,,,,,1151447762.55,,,,,,,49328800.89,83357602.27,,,,24151.91,10881248.23,,,,,,,,,,,442084.72,1501939.42,157266040.14,,,,,18685.48,15095000.0,,15293663.39,,,,,,,,,,,,,,,,,172559703.53,14642211.82,,,,,978888059.02,978888059.02,1151447762.55,,-48.61,,,,,,,,,,,10164335.44,11553891.32,284179598.16,132686403.16,14826238.16,299926587.31,5162515.47,176321.38,,,,0
300437.SZ,20221017,20221017,20220930,1,1,3,259063097.0,1137951248.27,304414496.78,58095545.39,5056994.32,478785584.99,,103085567.42,390605037.32,,23201338.53,,,155954361.98,,,,,,,,,242020125.47,1604436993.78,,,288940608.82,,,,,,,,,,,409874544.75,,61171565.76,5885740.69,21642533.8,,354465371.72,1725953468.43,,,,,,,,,,,,,,,,,3330390462.21,219662932.47,468235392.2,,,,,238928670.72,212760473.03,,,,5696197.81,14497445.09,,,,,,,,,,,75575343.69,212662029.86,1334788859.75,,,,,,17274727.4,,243860148.26,,,,,,,,,,,,,,,,,1578649008.01,30012402.0,,,,17075527.77,1734665926.43,1751741454.2,3330390462.21,,96946.67,,,,,,,,,,,148369410.58,33673316.78,493690604.74,451689143.75,21122841.19,567467156.22,7711423.39,72759990.57,,,,0
300568.SZ,20221015,20221015,20220930,1,1,3,1280818853.0,5654371577.08,1370209486.96,90862282.74,,3803385728.56,1211458835.62,222032554.27,1051102654.44,,36063450.1,,,252956278.9,,,,,,,,,95205943.57,6803334613.53,,,58548547.17,,,,,3193238851.39,,,,,,316184018.37,,,,31513676.59,,925292712.03,5923029655.61,,,,,,,,,,,,,,,,,12726364269.14,2002192402.27,774723758.8,,,,,195950045.53,407797817.97,10000000.0,,,28747968.03,37645196.81,,,,,,,,,,,188506993.71,719597.17,1703680499.3,,,,481452.0,43032263.83,263102878.42,,2544576360.52,,,,,,,,,,,,,,,,,4248256859.82,49943344.01,,,,145049494.94,8333057914.38,8478107409.32,12726364269.14,,-13260941.39,,,,,,,,,,,,5541539.66,1273135208.71,603747863.5,7412399.14,3193238851.39,1357168033.52,54047581.62,189994504.85,,,0
300692.SZ,20221017,20221017,20220930,1,1,3,423750439.0,920194230.16,744197261.54,35866705.5,,390195416.4,33259841.69,1810000.0,534033473.14,,23067706.08,,,11159602.95,,50642000.52,,,,,,,174074501.23,1652292869.15,,,2294506.82,,,,1700405163.18,101280928.54,5266002.08,,,,,2457418224.11,,32753627.5,,17679935.32,,152702608.83,4484309678.04,,,,,,,,,,,,,,,,,6136602547.19,1257412266.99,189777432.42,,,,,36265615.95,487201688.6,,,,8350136.67,16545462.96,,,,,,,,,,,150509549.29,10668386.23,980597170.97,722375502.23,,,119534678.44,98000266.62,72639359.52,,2716591892.62,,,,,,,,,,,,,,,,,3697189063.59,58950548.4,,,,224331930.89,2215081552.71,2439413483.6,6136602547.19,,,150023464.91,,,,,,,,,,409037528.52,53680380.85,535843473.14,523467304.55,23129989.2,101280928.54,5266002.08,27598518.0,444005133.43,,,0
