ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
301030.SZ,20200327,20200327,20190930,1,1,3,100000000.0,467884800.0,164356900.0,12197800.0,,427579300.0,,21260000.0,579377300.0,,130098000.0,,,130891800.0,,,,,,,,,21246200.0,1319580900.0,,,,,,,,32668600.0,64690300.0,,,,,10365200.0,,2378300.0,1055800.0,10630300.0,,,121788500.0,,,,,,,,,,,,,,,,,1441369400.0,31200000.0,224324100.0,,,,,181436100.0,157942100.0,12529800.0,,,9266900.0,7842500.0,,1740000.0,936100.0,,,,,,,,7565500.0,,603583100.0,,,,,,250000.0,28798300.0,61606400.0,,,,,,,,,,,,,,,,,665189500.0,,,,,31740400.0,744439500.0,776179900.0,1441369400.0,,,,,,,,,,,,,,,600637300.0,339378200.0,9128300.0,32668600.0,64690300.0,2676100.0,1358100.0,,,1
600905.SH,20200403,20200403,20190930,1,1,3,20000000000.0,9382360224.73,8502955565.2,27465185.19,,4861026453.13,603790187.49,,10411653572.99,484510461.79,1084446462.24,48624982.97,1076645.7,53703426.8,,,,,,,,,5175100.36,17813562751.24,,,9319113629.53,793615715.0,,,,49644964462.38,10736289055.41,,,,,1292074409.0,,281044259.74,87138313.19,25049656.72,,3445389684.94,77006362747.38,,,,,,,,,,,,,,,,,94819925498.62,29505453657.94,967900000.0,,,,,659592293.51,6772450684.5,891720.61,,,37037507.8,108795519.95,373575623.85,3278688585.05,2979720210.95,,,,,,,,1891275982.05,,17069928128.27,3995968837.14,,,3838200.0,1139623691.41,25805984.19,49343228.71,36810119656.33,,,,,,,,,,,,,,,,,53880047784.6,,,,,3007736380.44,37932141333.58,40939877714.02,94819925498.62,12820000.0,19360358.46,,,,,,,,,,,,,10411653572.99,7432042978.01,534212090.46,49644964462.38,10736289055.41,6631984419.85,2077266056.94,,,1
688680.SH,20201104,20201104,20190930,1,1,3,61110000.0,265113412.41,143796996.4,13963996.78,,30819147.58,,327674720.29,230047801.75,,37452099.63,,,83834857.56,,,,,,,,,19633304.75,738537800.12,,,12284763.87,,,,1858800.0,145406808.56,15895762.9,,,,,23520593.03,,,1199230.87,14020710.34,,849133.52,215035803.09,,,,,,,,,,,,,,,,,953573603.21,20000000.0,107247294.94,,,,,11490000.0,134462871.48,4597863.64,,,4077079.54,1172194.8,280351.76,,,,,,,,,,2164868.47,169418430.77,436190442.54,,,,,,750000.0,,33398755.08,,,,,,,,,,,,,,,,,469589197.62,,,,,,483984405.59,483984405.59,953573603.21,,,,,,,,,,,,,,,557722522.04,145952871.48,3755727.99,145406808.56,15895762.9,1559838.9,12648755.08,,,1
300968.SZ,20200306,20200306,20190930,1,1,3,310000000.0,343389622.4,265448108.04,34685094.89,,271920071.76,,57800975.61,327563256.06,,418328.73,,,164793885.88,,,,,,,,,3618003.52,831292605.6,,,,,,,,431050562.72,,,,,,18908919.91,,,5680884.97,8251334.7,,3219292.8,479981790.11,,,,,,,,,,,,,,,,,1311274395.71,,,,,,,87009682.82,197949189.75,29907375.61,,,30302684.26,5603223.63,,,,,,,,,,,,,354588979.2,,,,,,3162591.18,,3162591.18,,,,,,,,,,,,,,,,,357751570.38,,,,,,953522825.33,953522825.33,1311274395.71,,,,,,,,,,,,,,,385364231.67,284958872.57,5178084.04,431050562.72,12870795.01,3816823.13,,,,1
300947.SZ,20200207,20200207,20190930,1,1,3,40421999.0,712759745.85,57024468.46,7074931.01,,102982345.05,426000000.0,,7929451.82,3912103.45,30953741.46,,,,,,,,,,,,57391800.58,629169442.36,,,46904239.19,,,,,3978146.42,30081714.74,,,,,7610926.36,,,513283648.49,58748389.12,,91040912.33,766386970.97,,,,,,,,,,,,,,,,,1395556413.33,7000000.0,,,,,,,201161001.1,140456554.18,,,15306995.84,19436476.95,186115.0,1440000.0,178097397.34,,,,,,,,2249401.91,,558333942.32,,,,1564119.81,314154.35,1010588.01,,9940174.94,,,,,,,,,,,,,,,,,568274117.26,,,,,9261478.64,818020817.43,827282296.07,1395556413.33,,739673.11,,,,,,,,,,,,,7929451.82,201161001.1,3912103.45,3978146.42,30081714.74,179723512.34,51312.77,,,1
003035.SZ,20200327,20200327,20190930,1,1,3,3030303030.0,791786342.07,166835490.22,,,1193299540.79,,25416311.01,948985219.97,,7617615.38,,,9987076.0,,,,,,,,,322424590.7,2545590161.26,,,282833826.48,,,,28195210.03,5160416792.26,777347000.0,1608000.0,,,,109203707.92,,31517548.3,21799723.86,28377871.25,,28641050.32,6469940768.45,,,,,,,,,,,,,,,,,9015530929.71,1387786877.02,134301515.43,,,,,132068116.37,1146426503.02,20303485.9,,,94794939.88,30380183.94,,,,,,,,,,,224219414.86,,1907139472.63,,,,,1987840.58,116077769.86,,2504252096.09,,,,,,,,,,,,,,,,,4411391568.72,,,,,615160360.4,3988979000.59,4604139360.99,9015530929.71,,54138.3,,,,,,,16210789.54,,,,,,974401530.98,1278494619.39,21649017.87,5160416792.26,778955038.03,124645313.23,998399608.63,,,1
003021.SZ,20201116,20201116,20190930,1,1,3,80000000.0,143912529.93,312857694.3,12825368.03,,132961985.34,95497698.97,,351647680.7,7859598.96,6777811.63,,,234310341.71,,,,,,,,,32441.46,829398884.48,,,,,,,,267062452.38,3415243.76,,83864.67,,,37034189.28,,,11523628.31,5916316.86,,9499801.29,341921990.9,,,,,,,,,,,,,,,,,1171320875.38,28800000.0,8000000.0,,,,,143225832.73,307447929.38,16975940.14,,,37150195.99,31883461.56,,,8853976.77,,,,,,,,4800000.0,,558337336.57,,,,,15292922.55,17016799.93,,61109722.48,,,,,,,,,,,,,,,,,619447059.05,,,,,,551873816.33,551873816.33,1171320875.38,,2278224.07,,,,,,,,,,,,,351647680.7,450673762.11,7859598.96,267146317.05,3415243.76,8853976.77,,,,1
002477.SZ,20201201,20201201,20190930,1,1,3,3135159630.0,608066952.07,-4610656783.52,199725155.58,,207772227.58,72298.72,,696004509.53,,389312340.1,,8023604.5,365431348.15,,,,,,,,,3638745145.81,8433219910.99,,,805152220.01,29231467.49,,,,,,,,32101258.9,,262672716.53,,5736168.58,101837205.37,869522.83,,2913594924.95,10898587944.49,,,,,,,,,,,,,,,,,19331807855.48,408132494.49,4669571912.36,,,,,,1202933592.11,156140905.28,,,115828564.83,68506922.27,1063164412.68,63597329.62,1922822366.58,,,,,,,,3941342610.88,1955703457.69,15159612074.3,,,,524284.76,,45637639.18,2737038207.84,3429107643.99,,,,,,,,,,,,,,,,,18588719718.29,,,,,1410793183.06,-667705045.87,743088137.19,19331807855.48,,,,,,,,,,,,,,,696004509.53,1202933592.11,3135882041.1,3447391550.55,887467009.28,3049584108.88,237775017.72,,,0
300910.SZ,20200207,20200207,20190930,1,1,3,112500000.0,526876200.0,187804600.0,16469600.0,,404970700.0,,16017900.0,99258300.0,,14011400.0,,,106784800.0,,,,,,,,,342600.0,642386700.0,,,,,,,,153595000.0,31413400.0,,,,,73961000.0,,,5374900.0,1349500.0,,5839100.0,271532900.0,,,,,,,,,,,,,,,,,913919600.0,,10000000.0,,,,,8301000.0,35765700.0,3696300.0,,,5714600.0,3748300.0,13400.0,,,,,,,,,,,,70269200.0,,,,,,,,,,,,,,,,,,,,,,,,,70269200.0,,,,,,843650300.0,843650300.0,913919600.0,,,,,,,,,,,,,,,115276200.0,44066700.0,1000900.0,153595000.0,31413400.0,3043200.0,,,,1
605007.SH,20201109,20201109,20190930,1,1,3,360000000.0,160956560.24,396858322.35,6766534.9,,140697813.62,,113548460.61,401619645.96,,14602568.03,,,293360605.32,,,,,,,,,97492112.09,1147393259.97,,,,,,,,,,,,,,53792458.46,,,367933.86,14470117.3,,,1126227135.75,,,,,,,,,,,,,,,,,2273620395.72,188500000.0,641724088.58,,,,,239203561.77,207039797.03,10790988.6,,,2923897.95,16955421.9,,,,,,,,,,,11000000.0,,1131181355.7,,,,,1664847.53,27692775.0,,217857622.53,,,,,,,,,,,,,,,,,1349038978.23,,,,,,924581417.49,924581417.49,2273620395.72,,,,,,,,,,,,,,,515168106.57,446243358.8,32986988.43,598335966.14,459260659.99,1543599.87,,,,0
688777.SH,20200325,20200325,20190930,1,1,3,442160000.0,635192742.17,430739849.42,148043146.14,,208291626.92,907000000.0,417993838.28,788259621.67,,71602495.57,,,1406144831.66,,,,,,,,,159777696.81,4235091306.87,,,8409698.53,98242958.74,,,,221443829.36,4809006.92,,,,,32888415.29,,,9249910.97,36538667.09,,4071015.4,423492298.3,,,,,,,,,,,,,,,,,4658583605.17,,30922045.65,,,,,138208232.32,737317929.35,1497603711.43,,,159584243.49,107712775.31,,4971591.0,58629215.9,,,,,,,,,187416893.33,2922366637.78,,,,,,55311187.0,,55311187.0,,,,,,,,,,,,,,,,,2977677824.78,,,,,25886483.38,1655019297.01,1680905780.39,4658583605.17,,-1116440.72,,,,,,,,,,,,,1206253459.95,875526161.67,42558391.81,221443829.36,4809006.92,63600806.9,,,,1
601995.SH,20200211,20200211,20190930,1,4,3,4192667868.0,24822602955.0,11488227535.0,532495676.0,,56848282962.0,148754519062.0,,,,,,,,,,13628023749.0,,,,,10996120428.0,,,,,1201560290.0,,,597393232.0,,480930454.0,6137255.0,,,,,1398972916.0,,1582678646.0,,1129887306.0,,,,,,,6079558394.0,,,,,6366403443.0,,,,35041830265.0,9615126809.0,,,322901091505.0,,,,,23167329581.0,21428753654.0,,,,26963776769.0,,4571499379.0,1388216511.0,,,,,,,,,53529075205.0,,,,,74465557760.0,,,,343893683.0,,,,,5065862806.0,,,7646835665.0,,,,,,,,,,,,277705157946.0,,2598233755.0,,,262532204.0,44933401355.0,45195933559.0,322901091505.0,,299173566.0,1000000000.0,,21252599055.0,20665481729.0,20040974220.0,37558906055.0,,,,,,,,,,,,,,,30378596634.0,1
300898.SZ,20200306,20200306,20190930,1,1,3,93000000.0,164029395.91,182551234.17,36148705.93,,57929083.38,2484194.95,,31675459.84,,19162634.59,,,77742972.26,,,,,,,,,79630769.13,279870491.01,,,2236176.76,7133407.22,,,,184548603.08,6181879.37,,,,,53272318.37,,,32825.11,3304052.71,,4589935.0,267173532.62,,,,,,,,,,,,,,,,,547044023.63,,500000.0,,,,,,29676238.39,4141739.95,,,12331682.14,8365735.85,277.92,,,,,,,,,,,,62959449.46,,,,525000.0,,,,525000.0,,,,,,,,,,,,,,,,,63484449.46,,,,,7830238.16,475729336.01,483559574.17,547044023.63,,,,,,,,,,,,,,,31675459.84,29676238.39,11245376.86,184548603.08,6181879.37,7944053.13,,,,1
688330.SH,20200323,20200323,20190930,1,1,3,75000000.0,167003469.33,322054606.73,17719583.2,,73153665.29,40266958.9,46895355.75,215324539.03,2538311.07,6211664.76,,,291632372.08,,,,,,,,,29190680.37,736913052.36,,,,88217663.86,,,,31160447.26,3636404.79,,,,,14077665.18,,,446490.29,13223944.08,,,150762615.46,,,,,,,,,,,,,,,,31699505.11,887675667.82,54600000.0,58000000.0,,,,,1076122.0,90247397.4,69555376.75,,,2900878.15,23364980.85,148115.83,,2479955.01,,,,,,,,,,247772825.99,,,,,925182.57,2600000.0,,58125182.57,,,,,,,,,,,,,,,,,305898008.56,,,,,,581777659.26,581777659.26,887675667.82,,,,,,,,,,,,,,,262219894.78,91323519.4,2538311.07,31160447.26,3636404.79,2628070.84,,,,1
003010.SZ,20200313,20200313,20190930,1,1,3,91269800.0,224894100.0,184213800.0,7041000.0,,184464800.0,20064000.0,,63883400.0,,55363800.0,,,188019400.0,,,,,,,,,14248300.0,554865600.0,,,,,,,,1384600.0,,,,,,4808800.0,,,356200.0,4469400.0,,,11461800.0,,,,,,,,,,,,,,,,,566327400.0,,,,,,,,28248100.0,4492500.0,,,6955700.0,13539400.0,,,,,,,,,,,,,56626400.0,,,,2282300.0,,,,2282300.0,,,,,,,,,,,,,,,,,58908700.0,,,,,-100.0,507418800.0,507418700.0,566327400.0,,,,,,,,,,,,,,,63883400.0,28248100.0,28821900.0,1384600.0,,3390700.0,,,,1
688095.SH,20200323,20200323,20190930,1,1,3,36100000.0,150340698.15,91115702.43,13746849.39,,117728240.08,32248519.47,,33665036.26,2430763.0,5648989.72,,,,,661687.36,,,,,,,9649681.19,202464562.02,,,22458537.63,,,2430763.0,,42705984.48,,,,,,27081173.34,,79361287.84,316755.63,10167740.23,,188014.0,198256013.19,,,,431644.94,,,,,,,,,,,,,400720575.21,5595988.37,,,,,,,2538801.55,46752028.89,,,16645029.9,13369184.42,,,11233104.83,,,,,,,,170315.01,53.75,94778300.54,,,,,3197758.89,2280000.0,,11073747.26,,4069782.19,,,,,,,,,,,,,,,105852047.8,,,,,3740060.32,291128467.09,294868527.41,400720575.21,,-174782.88,,,,,,,,,,,,,33665036.26,2538801.55,2430763.0,42705984.48,,11233104.83,,1683828.52,,1
688215.SH,20200120,20200120,20190930,1,1,3,30030000.0,2288644.97,73960566.69,2817261.33,,29896958.42,,,98343073.61,3376364.23,2403378.92,,,46706244.08,,661342.82,,,,,,,2299661.21,184612303.29,,,,,,,1157806.49,3338301.77,292669.9,,,,,13328477.01,,,92999.02,3067084.93,,,21277339.12,,,,,,,,,,,,,,,,,205889642.41,,13000000.0,,,,,10050000.0,25999187.77,24656036.89,,,9022193.7,7829987.88,18669.45,,1116089.99,,,,,,,,,,91692165.68,,,1800000.0,,,,,1800000.0,,,,,,,,,,,,,,,,,93492165.68,,,,,3301003.74,109096472.99,112397476.73,205889642.41,,,,,,,,,,,,,,,98343073.61,36049187.77,3376364.23,3338301.77,292669.9,1134759.44,1800000.0,,,1
688055.SH,20200109,20200109,20190930,1,1,3,3000000000.0,40280663.49,-82286132.68,,,284084069.53,,,653659741.94,16921451.55,24556787.93,,1351431.53,807099997.18,,,,,,,,,34316214.47,1848275048.83,,,8027040.86,495877546.69,,,,2702838510.41,118899827.37,,,,,34238882.08,,,,11843236.03,,14446473.73,3386171517.17,,,,,,,,,,,,,,,,,5234446566.0,,1169575645.71,,,,,,782416225.62,112122273.06,,,41539062.89,9001865.97,7209585.51,,84485496.86,,,,,,,,,50000000.0,2256350155.62,,,,,11531620.61,8778583.54,,20310204.15,,,,,,,,,,,,,,,,,2276660359.77,,,,,,2957786206.23,2957786206.23,5234446566.0,,-208324.58,,,,,,,,,,,,,653659741.94,782416225.62,18272883.08,2702838510.41,118899827.37,91695082.37,,,,1
688335.SH,20200120,20200120,20190930,1,1,3,54321508.0,83324612.33,87298175.6,4185525.17,,159825302.97,,200000.0,83199719.56,,17579204.3,,,59457591.03,,,,,,,,,4402616.4,330115063.33,,,,8779601.59,,,,11242547.63,9916944.31,,,,,1224700.97,,,2710122.26,1270060.47,,,35143977.23,,,,,,,,,,,,,,,,,365259040.56,,,,,,,2180000.0,75485028.86,43476346.14,,,587979.25,9946192.54,,,376965.48,,,,,,,,,26874.24,132079386.51,,,,,4049832.95,,,4049832.95,,,,,,,,,,,,,,,,,136129219.46,,,,,,229129821.1,229129821.1,365259040.56,,,,,,,,,4448710.0,,,,,,83399719.56,77665028.86,1001919.07,11242547.63,9916944.31,376965.48,,,,1
688185.SH,20200122,20200122,20190930,1,1,3,222649899.0,1611176626.63,-304745732.88,,,762940238.97,80246452.14,,20340.0,,2581378.37,,,13565424.39,,,,,,,,,,859632233.87,,,,,,,,75100001.06,469316677.6,,,,,19503037.34,36830135.41,,16329723.8,,,338264121.57,970329569.64,,,,,,,,,,,,,,,,,1829961803.51,130000000.0,,,,,,,3579488.42,,,,4309876.99,904984.77,,,,,,,,,,,28868178.17,,100292013.51,,,,,,61073715.63,,200588997.25,,,,,,,,,,,,,,,,,300881010.76,,,,,,1529080792.75,1529080792.75,1829961803.51,,,,,,,,,,,,,,577575.6,20340.0,3579488.42,278400.0,75100001.06,469316677.6,62051909.56,,,,1
688339.SH,20200421,20200421,20190930,1,1,3,52869477.0,886510519.07,59437484.82,4866268.1,,164418585.64,,43589652.56,355510676.69,37116054.4,56692030.61,,1020927.16,226211238.75,,371512.75,,,,,,,34344787.0,969399465.56,,,79815881.59,,,,2500581.89,163411980.79,8165467.51,,,,,38252344.04,38241664.13,,5839090.37,24227740.0,,21042820.98,443606075.6,,,,,,,,,,,,,,,,,1413005541.16,,50000000.0,,,,,,98958766.74,14421270.18,,,8690146.18,2326282.59,61960.91,,30247517.42,,,,,,,,7815211.23,32759652.56,245280807.81,,,,7260352.74,3155660.91,68604340.61,,81004586.5,,,,,,,,,,,,,,,,,326285394.31,,,,,83036397.86,1003683748.99,1086720146.85,1413005541.16,,,,,,,,,,,,,,,399100329.25,98958766.74,38136981.56,163411980.79,8165467.51,30309478.33,1984232.24,,,1
601456.SH,20200302,20200302,20190930,1,4,3,1902400000.0,2163661000.0,2134872000.0,500372000.0,,8765235000.0,4526619000.0,,,,,,,,,,2607580000.0,,,,,4319685000.0,,,,,104083000.0,,,81210000.0,,86681000.0,,,,,,42807000.0,,,,46358000.0,,,,,,,,,,,,60746000.0,,,,5921595000.0,2218914000.0,,,24928899000.0,,,,,,1192778000.0,,,,863628000.0,,99693000.0,5664000.0,,,,,,,,,8110973000.0,,,,,5933080000.0,,,,737000.0,,,,,,,,6193000.0,,,,,,,,,,,,16905043000.0,,1322551000.0,,,,8023856000.0,8023856000.0,24928899000.0,,,,,4061922000.0,39868000.0,330653000.0,167222000.0,,,,,,7363000.0,,,,,,,,,,1
688567.SH,20200320,20200320,20190930,1,1,3,856535748.0,6084033134.38,92715905.47,,,5170896709.37,176646428.23,,558232785.04,77541787.24,20231781.47,,,928290062.68,,,,,,,,,117398325.42,7276136903.76,,,4213593.65,,,,,1203041794.97,962027932.55,,,,,312464277.27,,,,84791123.81,,1315992691.58,3882531413.83,,,,,,,,,,,,,,,,,11158668317.59,535027665.39,,,,,,1820205549.53,559494277.47,19009560.27,,,46635004.59,62971340.3,,,635274389.12,,,,,,,,,,3143590121.28,,,,120057994.0,,327602328.27,,982687987.66,,,,,,,,,,,,,,,,,4126278108.94,,,,,,7032390208.65,7032390208.65,11158668317.59,,-894579.2,,,,,,,,,,,,,558232785.04,2379699827.0,77541787.24,1203041794.97,962027932.55,635274389.12,,,,1
688180.SH,20200319,20200319,20190930,1,1,3,784146500.0,4176711841.08,-1697158860.39,,,1681177262.53,16613.28,,165890428.04,9606396.04,264842991.44,,,168309875.12,,,,,,,,,37996429.56,2327839996.01,,,74038548.85,,,,,319594369.88,1175630717.47,,,,,144013292.94,,,9919871.75,25350269.63,,344523055.11,2156113600.56,,,,,,,,,,,,,,,,,4483953596.57,611692704.36,125123212.53,,,,,,215577857.9,,,,94298952.4,10644214.99,,,22631517.19,,,,,,,,20197201.31,,488472956.32,,,,,,55558710.98,28301886.78,718661148.21,,,,,,,,,,,,,,,,,1207134104.53,,,,,-1098739.03,3277918231.07,3276819492.04,4483953596.57,,14218750.38,,,,,,,,,,,,,165890428.04,215577857.9,9606396.04,319594369.88,1175630717.47,22631517.19,,,,1
688558.SH,20200420,20200420,20190930,1,1,3,99000000.0,196131634.85,247306928.59,21421208.45,4766726.37,46513197.31,,119924990.41,69877392.92,,4814115.26,,,172676136.33,,,,,,,,,87480329.17,521744478.9,,,1860802.48,,,,,158028812.97,17374616.45,,,,,76255104.89,,,818387.48,3309616.86,,1768948.42,259416289.55,,,,,,,,,,,,,,,,,781160768.45,,,,,,,,151206414.72,24964160.13,,,10510909.72,3192784.52,,,2571952.33,,,,,,,,,5806997.01,198253218.43,,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,203253218.43,,,,,9281051.76,568626498.26,577907550.02,781160768.45,,,,,,,,,,,,,,,189802383.33,151206414.72,4186629.52,158028812.97,17374616.45,2571952.33,,,,1
688518.SH,20200228,20200228,20190930,1,1,3,224400000.0,348000121.42,248419822.37,33977367.44,,120449961.56,,190001196.47,349693115.67,,8870246.94,,,660312014.92,,,,,,,,,161085152.08,1561578319.82,,,,,,,,22929764.94,2768522.01,,,,,70626029.93,,,7592209.92,15585445.82,,145631.07,119647603.69,,,,,,,,,,,,,,,,,1681225923.51,1440122.08,59117800.0,,,,,76603286.44,229169072.65,393904605.19,,,15449213.15,23821037.35,108511.33,,11836212.42,,,,,,,,623614.91,,810633353.44,,,,,,14182879.75,,15623001.83,,,,,,,,,,,,,,,,,826256355.27,,,,,203128.64,854766439.6,854969568.24,1681225923.51,,-30871.63,,,,,,,,,,,,,539694312.14,305772359.09,23616339.41,22929764.94,2768522.01,11944723.75,,,,1
688520.SH,20200320,20200320,20190930,1,1,3,385335714.0,1060361708.0,-1237791942.0,,,12938065.0,197077164.0,,,,25216648.0,,,45325515.0,,,,,,,,,,283002426.0,,,,1645915.0,,,,379454449.0,78530729.0,,,,,30191726.0,,,380121.0,,,66945415.0,557148355.0,,,,,,,,,,,,,,,,,840150781.0,107841461.0,,,,,,,140904909.0,,,,20855148.0,785784.0,,,,,,,,,,,39175615.0,,228088066.0,,,,,,233187925.0,,407666876.0,,,,,,,,,,,,,,,,,635754942.0,,,,,-3509641.0,207905480.0,204395839.0,840150781.0,,,,,,,,,,,,,,,,140904909.0,2445034.0,379454449.0,78530729.0,26366610.0,66637490.0,,,1
688599.SH,20200301,20200301,20190930,1,1,3,1757826375.0,9134616509.77,787013911.79,40235578.69,,4132697201.21,1047649777.83,,4869788924.47,1309555861.51,688396937.83,71395537.42,,5739573795.8,,32888141.55,,,,,,,1090717107.99,20217054874.85,,,410989760.04,,,,375020351.25,9080307095.7,1705328419.93,,,,,579919411.72,,152889892.14,94721351.35,946201883.0,,324645996.54,13823367188.94,,,,,,,,,,,,,,,,,34040422063.79,1952717098.4,5643167718.78,,,,17713120.68,4369352271.99,4884043205.44,1073697894.9,,,214818432.13,322307032.79,43764967.92,,807612082.15,,,,,,,,724268081.27,,18100744808.05,,476263483.35,,936056927.67,19665628.8,236030731.82,,3629977255.67,,,,,,,,,,,,,,,,,21730722063.72,,,,,725480526.94,11584219473.13,12309700000.07,34040422063.79,9243385.63,-135472902.12,,,,,,,,,,,,,4869788924.47,9253395477.43,1380951398.93,9080307095.7,1705328419.93,851377050.07,476263483.35,,43343027.27,1
688312.SH,20200324,20200324,20190930,1,1,3,107608696.0,177808110.9,171394038.25,19018634.86,,288738357.58,58030660.59,,96418042.95,2038038.03,565843.72,,2268365.48,54632056.54,,,,,,,,,1817565.91,504508930.8,,,,,,,,7918987.61,,,,,,2755658.04,,,4295560.68,3426752.78,,,18396959.11,,,,,,,,,,,,,,,,,522905889.91,,15840000.0,,,,,,2500919.69,93903.0,,,19773385.13,7508719.72,,,,,,,,,,,,,46083300.38,,,,,1002632.07,,,1002632.07,,,,,,,,,,,,,,,,,47085932.45,,,,,21510.48,475798446.98,475819957.46,522905889.91,,-31033.03,,,,,,,,,,,,,96418042.95,2500919.69,4306403.51,7918987.61,,366372.84,,,,1
601778.SH,20200423,20200423,20190930,1,1,3,2170909000.0,3711526327.14,2106975493.22,31948497.77,,1582255031.1,,723844.42,5612578376.21,,209279863.73,,,935254102.11,,,,,,,,,987360879.65,10235035486.06,,,544529797.55,,,,728358913.61,16619525371.22,855772292.57,72419098.38,,,,231359952.26,,,231528160.49,43834899.85,,47071835.4,19376275321.33,,,,,,,,,,,,,,,,,29611310807.39,4083241403.94,1856199596.22,,,,,774068007.92,4371941755.4,46769697.59,,,59330008.1,63667236.15,17263714.85,,538893349.54,,,,,,,,1535160204.5,,9487799450.97,,,,,,102125842.49,,11886309730.87,,,,,,,,,,,,,,,,,21374109181.84,,,,,138688415.73,8098513209.82,8237201625.55,29611310807.39,,77153891.69,,,,,,,380528523.64,224505880.7,,,,,5613302220.63,5146009763.32,505733133.78,16619525371.22,928191390.95,556157064.39,7700942484.44,,,0
688566.SH,20200423,20200423,20190930,1,1,3,140206200.0,39319027.87,199291591.41,46138304.45,,116876566.95,30000000.0,41706135.71,95439301.94,5883495.22,1273155.59,,,28251981.38,,,,,,,,,631608.16,320062244.95,,,,,,,,114794223.89,37273372.09,,,,,64962420.24,,,1881415.72,6765930.09,,,225677362.03,,,,,,,,,,,,,,,,,545739606.98,,,,,,,,25722323.37,1085933.09,,,15931344.3,4919269.55,,,6487769.46,,,,,,,,,,54146639.77,,,,,,33137257.58,,59776381.52,,,,,,,,,,,,,,,,,113923021.29,,,,,6861461.96,424955123.73,431816585.69,545739606.98,26639123.94,,,,,,,,,,,,,,137145437.65,25722323.37,5883495.22,114794223.89,37273372.09,6487769.46,,,,1
600918.SH,20200421,20200421,20190930,1,4,3,6271763180.0,10855162839.67,4911127236.62,1536159563.54,,32930924864.51,31347521995.26,,,,,,,,,,6892343374.7,,,,,18728605146.26,,,,,699746851.58,483012369.4,,1863864783.8,,926742237.18,6011702.87,,,,,188375024.71,,,,885552871.0,,,,,,,7989162.08,,,,,4638804720.47,,,,26442795312.25,4674082604.45,,,150506632390.87,1099025639.33,2677015197.94,,,4067243725.51,2257933110.24,,,,27412341680.11,,1736500625.8,300066780.64,,,,,,,,,33513650814.6,459717.06,,,,34145173719.46,,,219298.85,316828016.65,,,,,61151316.97,,,4860278900.04,,,,,,,,,,,,115900955501.41,,4387055825.7,,,1181968655.44,33423708234.02,34605676889.46,150506632390.87,,-537560411.51,6000000000.0,,22301921637.15,497161604.4,3327032513.76,126034444.45,,,,,,,,,,,,,,3796312299.02,18730990110.9,1
